sample	tax.level	method	value
D10-NF-R2	phylum	shannon	0.918
D02-ZH-R2	phylum	shannon	0.833
PCO-B4-R2	phylum	shannon	0.718
D06-NF-R2	phylum	shannon	0.908
D10-ZR-R2	phylum	shannon	0.76
D01-OF-R2	phylum	shannon	0.873
D04-OF-R2	phylum	shannon	1.018
D10-ZR-R1	phylum	shannon	0.868
PCO-B1-R1	phylum	shannon	0.59
D04-ZH-R2	phylum	shannon	0.939
D02-ZF-R3	phylum	shannon	0.779
D06-NF-R3	phylum	shannon	0.906
D01-OH-R2	phylum	shannon	0.827
D07-OF-R1	phylum	shannon	0.889
D04-ZF-R1	phylum	shannon	0.918
D07-ZF-R3	phylum	shannon	0.855
D07-OH-R3	phylum	shannon	0.913
D10-ZH-R1	phylum	shannon	0.71
D07-OF-R3	phylum	shannon	0.873
D05-OH-R2	phylum	shannon	1.015
D05-ZH-R3	phylum	shannon	1.022
D06-ZR-R1	phylum	shannon	0.986
D09-ZF-R3	phylum	shannon	1.06
D06-OR-R3	phylum	shannon	0.918
NCO-B1-R3	phylum	shannon	1.226
D06-NF-R1	phylum	shannon	0.882
D02-OH-R3	phylum	shannon	0.798
D01-ZH-R1	phylum	shannon	0.841
PCO-B3-R3	phylum	shannon	0.875
D01-OH-R1	phylum	shannon	0.814
D07-ZF-R1	phylum	shannon	0.909
D05-ZR-R2	phylum	shannon	1.089
D03-ZF-R3	phylum	shannon	0.9
D03-ZF-R1	phylum	shannon	0.922
D04-OF-R3	phylum	shannon	0.914
D04-OR-R1	phylum	shannon	0.822
D05-OR-R1	phylum	shannon	0.984
D02-OR-R3	phylum	shannon	0.818
PCO-B3-R1	phylum	shannon	0.608
D06-ZH-R2	phylum	shannon	0.952
D04-ZR-R2	phylum	shannon	0.897
D03-OF-R3	phylum	shannon	0.899
D01-ZH-R2	phylum	shannon	0.807
D10-ZR-R3	phylum	shannon	0.86
D05-OR-R3	phylum	shannon	1.052
D05-ZH-R1	phylum	shannon	1.065
D03-OR-R1	phylum	shannon	0.855
D04-OH-R2	phylum	shannon	0.822
NCO-B3-R1	phylum	shannon	1.25
D09-OF-R1	phylum	shannon	1.048
D08-ZF-R1	phylum	shannon	0.816
D01-OF-R1	phylum	shannon	0.833
D03-OH-R1	phylum	shannon	0.914
NCO-B1-R2	phylum	shannon	0.902
D10-ZH-R3	phylum	shannon	0.725
D01-ZF-R2	phylum	shannon	0.719
PCO-B2-R1	phylum	shannon	0.633
D04-NF-R1	phylum	shannon	0.771
D06-OF-R3	phylum	shannon	0.936
D09-OH-R2	phylum	shannon	1.027
D08-OF-R3	phylum	shannon	0.831
D04-OR-R3	phylum	shannon	0.82
D10-OF-R3	phylum	shannon	0.864
D06-ZF-R1	phylum	shannon	0.953
D05-ZF-R1	phylum	shannon	1.048
D06-OF-R1	phylum	shannon	0.846
D03-ZR-R1	phylum	shannon	0.913
D09-ZR-R3	phylum	shannon	1.062
D01-ZF-R3	phylum	shannon	0.842
D03-ZH-R3	phylum	shannon	0.904
D07-OH-R2	phylum	shannon	0.886
D09-NF-R2	phylum	shannon	1.014
D04-ZR-R1	phylum	simpson	0.486
D10-NF-R1	phylum	simpson	0.556
NCO-B2-R1	phylum	simpson	0.687
D02-OF-R1	phylum	simpson	0.492
D02-OF-R3	phylum	simpson	0.52
D06-ZR-R2	phylum	simpson	0.536
D06-ZF-R2	phylum	simpson	0.565
D09-ZH-R2	phylum	simpson	0.601
D01-ZR-R3	phylum	simpson	0.42
D10-OH-R1	phylum	simpson	0.553
PCO-B1-R3	phylum	simpson	0.674
NCO-B3-R2	phylum	simpson	0.514
D04-OH-R1	phylum	simpson	0.413
D01-OR-R3	phylum	simpson	0.497
D09-OF-R2	phylum	simpson	0.544
D10-NF-R3	phylum	simpson	0.566
D07-NF-R1	phylum	simpson	0.427
D09-ZF-R2	phylum	simpson	0.581
D08-OH-R3	phylum	simpson	0.499
D08-ZR-R1	phylum	simpson	0.482
D08-ZF-R2	phylum	simpson	0.496
D08-ZF-R3	phylum	simpson	0.504
NCO-B4-R2	phylum	simpson	0.671
D02-NF-R3	phylum	simpson	0.497
D08-ZR-R2	phylum	simpson	0.52
D02-OH-R2	phylum	simpson	0.516
D09-ZR-R1	phylum	simpson	0.58
D07-ZH-R3	phylum	simpson	0.504
D05-ZF-R2	phylum	simpson	0.593
D06-ZH-R3	phylum	simpson	0.565
D09-ZF-R1	phylum	simpson	0.572
NCO-B3-R3	phylum	simpson	0.522
D03-NF-R3	phylum	simpson	0.501
D08-OH-R1	phylum	simpson	0.495
D01-ZR-R1	phylum	simpson	0.474
D05-OH-R1	phylum	simpson	0.594
D05-OF-R3	phylum	simpson	0.592
D06-ZR-R3	phylum	simpson	0.592
D08-NF-R1	phylum	simpson	0.528
D08-ZH-R3	phylum	simpson	0.511
D09-OF-R3	phylum	simpson	0.571
D02-OR-R2	phylum	simpson	0.506
D03-ZH-R1	phylum	simpson	0.557
NCO-B2-R2	phylum	simpson	0.551
PCO-B1-R2	phylum	simpson	0.412
D09-NF-R3	phylum	simpson	0.573
D01-ZF-R1	phylum	simpson	0.502
D04-NF-R3	phylum	simpson	0.371
D04-ZH-R3	phylum	simpson	0.499
D09-OR-R3	phylum	simpson	0.594
D02-OF-R2	phylum	simpson	0.519
D07-ZH-R1	phylum	simpson	0.553
D05-ZR-R1	phylum	simpson	0.604
D10-OH-R2	phylum	simpson	0.524
D08-ZR-R3	phylum	simpson	0.528
D03-OR-R2	phylum	simpson	0.554
D10-OF-R1	phylum	simpson	0.463
D01-ZR-R2	phylum	simpson	0.478
D10-ZF-R2	phylum	simpson	0.539
D03-OH-R3	phylum	simpson	0.535
D07-OR-R1	phylum	simpson	0.455
D01-OR-R2	phylum	simpson	0.524
PCO-B4-R1	phylum	simpson	0.466
PCO-B2-R3	phylum	simpson	0.35
D05-NF-R1	phylum	simpson	0.581
D07-OR-R3	phylum	simpson	0.522
D04-ZF-R3	phylum	simpson	0.479
D04-OF-R1	phylum	simpson	0.415
D04-ZH-R1	phylum	simpson	0.495
D03-ZH-R2	phylum	simpson	0
D05-NF-R2	phylum	simpson	0.515
D02-ZR-R2	phylum	simpson	0.524
D02-NF-R1	phylum	simpson	0.519
D02-ZF-R2	phylum	simpson	0.496
D04-ZR-R3	phylum	simpson	0.459
NCO-B4-R3	phylum	simpson	0.509
D09-OH-R3	phylum	simpson	0.576
D03-NF-R2	phylum	simpson	0.517
D03-OF-R2	phylum	simpson	0.534
D02-OR-R1	phylum	simpson	0.511
D06-OR-R1	phylum	simpson	0.507
D05-ZH-R2	phylum	simpson	0.579
D06-OH-R1	phylum	simpson	0.554
D07-NF-R2	phylum	simpson	0.515
D03-ZR-R3	phylum	simpson	0.519
D04-OR-R2	phylum	simpson	0.425
D07-OF-R2	phylum	simpson	0.569
D09-ZR-R2	phylum	simpson	0.587
D03-OF-R1	phylum	simpson	0.558
D08-OF-R2	phylum	simpson	0.527
PCO-B3-R2	phylum	simpson	0.471
NCO-B4-R1	phylum	simpson	0.69
D08-OH-R2	phylum	simpson	0.526
D08-ZH-R2	phylum	simpson	0.5
D10-OF-R2	phylum	simpson	0.556
D07-ZR-R2	phylum	simpson	0.541
D05-OH-R3	phylum	simpson	0.52
D03-OH-R2	phylum	simpson	0.536
PCO-B2-R2	phylum	simpson	0.387
D02-ZH-R3	phylum	simpson	0.514
D06-OH-R3	phylum	simpson	0.55
D07-ZF-R2	phylum	simpson	0.549
D03-NF-R1	phylum	simpson	0.373
D02-NF-R2	phylum	simpson	0.488
D05-OF-R2	phylum	simpson	0.598
D02-ZR-R1	phylum	simpson	0.507
D03-ZF-R2	phylum	simpson	0.538
D01-ZH-R3	phylum	simpson	0.518
D02-ZH-R1	phylum	simpson	0.522
D05-ZR-R3	phylum	simpson	0.575
D05-OR-R2	phylum	simpson	0.591
D06-OH-R2	phylum	simpson	0.549
D06-ZF-R3	phylum	simpson	0.469
D03-OR-R3	phylum	simpson	0.559
D08-OR-R2	phylum	simpson	0.53
D09-NF-R1	phylum	simpson	0.521
D09-OH-R1	phylum	simpson	0.576
D07-OR-R2	phylum	simpson	0.583
NCO-B2-R3	phylum	simpson	0.562
D06-ZH-R1	phylum	simpson	0.512
D05-ZF-R3	phylum	simpson	0.586
D09-ZH-R1	phylum	simpson	0.59
D01-OR-R1	phylum	simpson	0.534
D06-OF-R2	phylum	simpson	0.539
D10-OH-R3	phylum	simpson	0.506
D08-NF-R3	phylum	simpson	0.479
D03-ZR-R2	phylum	simpson	0.568
D04-OH-R3	phylum	simpson	0.428
D04-NF-R2	phylum	simpson	0.382
D01-NF-R3	phylum	simpson	0.48
D07-ZR-R1	phylum	simpson	0.556
D09-OR-R1	phylum	simpson	0.595
D07-ZR-R3	phylum	simpson	0.499
D08-OR-R1	phylum	simpson	0.52
D02-ZR-R3	phylum	simpson	0.525
D01-OF-R3	phylum	simpson	0.481
D01-NF-R1	phylum	simpson	0.446
D01-NF-R2	phylum	simpson	0.509
D07-NF-R3	phylum	simpson	0.457
D10-ZF-R1	phylum	simpson	0.522
D08-OR-R3	phylum	simpson	0.515
D09-OR-R2	phylum	simpson	0.607
D10-ZH-R2	phylum	simpson	0.476
D09-ZH-R3	phylum	simpson	0.58
D10-OR-R2	phylum	simpson	0.506
D07-ZH-R2	phylum	simpson	0.564
D10-OR-R3	phylum	simpson	0.534
D06-OR-R2	phylum	simpson	0.531
D08-NF-R2	phylum	simpson	0.525
D02-OH-R1	phylum	simpson	0.51
D01-OH-R3	phylum	simpson	0.495
NCO-B1-R1	phylum	simpson	0.739
D04-ZF-R2	phylum	simpson	0.473
D07-OH-R1	phylum	simpson	0.46
D02-ZF-R1	phylum	simpson	0.516
D05-OF-R1	phylum	simpson	0.591
D08-OF-R1	phylum	simpson	0.527
D05-NF-R3	phylum	simpson	0.563
D08-ZH-R1	phylum	simpson	0.532
D10-ZF-R3	phylum	simpson	0.546
D10-OR-R1	phylum	simpson	0.528
PCO-B4-R3	phylum	simpson	0.54
D10-NF-R2	phylum	simpson	0.56
D02-ZH-R2	phylum	simpson	0.519
PCO-B4-R2	phylum	simpson	0.484
D06-NF-R2	phylum	simpson	0.54
D10-ZR-R2	phylum	simpson	0.469
D01-OF-R2	phylum	simpson	0.523
D04-OF-R2	phylum	simpson	0.533
D10-ZR-R1	phylum	simpson	0.532
PCO-B1-R1	phylum	simpson	0.38
D04-ZH-R2	phylum	simpson	0.488
D02-ZF-R3	phylum	simpson	0.468
D06-NF-R3	phylum	simpson	0.535
D01-OH-R2	phylum	simpson	0.517
D07-OF-R1	phylum	simpson	0.498
D04-ZF-R1	phylum	simpson	0.472
D07-ZF-R3	phylum	simpson	0.482
D07-OH-R3	phylum	simpson	0.52
D10-ZH-R1	phylum	simpson	0.452
D07-OF-R3	phylum	simpson	0.489
D05-OH-R2	phylum	simpson	0.576
D05-ZH-R3	phylum	simpson	0.578
D06-ZR-R1	phylum	simpson	0.58
D09-ZF-R3	phylum	simpson	0.594
D06-OR-R3	phylum	simpson	0.557
NCO-B1-R3	phylum	simpson	0.661
D06-NF-R1	phylum	simpson	0.508
D02-OH-R3	phylum	simpson	0.518
D01-ZH-R1	phylum	simpson	0.506
PCO-B3-R3	phylum	simpson	0.534
D01-OH-R1	phylum	simpson	0.52
D07-ZF-R1	phylum	simpson	0.52
D05-ZR-R2	phylum	simpson	0.606
D03-ZF-R3	phylum	simpson	0.543
D03-ZF-R1	phylum	simpson	0.554
D04-OF-R3	phylum	simpson	0.469
D04-OR-R1	phylum	simpson	0.408
D05-OR-R1	phylum	simpson	0.556
D02-OR-R3	phylum	simpson	0.516
PCO-B3-R1	phylum	simpson	0.392
D06-ZH-R2	phylum	simpson	0.577
D04-ZR-R2	phylum	simpson	0.457
D03-OF-R3	phylum	simpson	0.548
D01-ZH-R2	phylum	simpson	0.487
D10-ZR-R3	phylum	simpson	0.535
D05-OR-R3	phylum	simpson	0.594
D05-ZH-R1	phylum	simpson	0.594
D03-OR-R1	phylum	simpson	0.512
D04-OH-R2	phylum	simpson	0.407
NCO-B3-R1	phylum	simpson	0.61
D09-OF-R1	phylum	simpson	0.592
D08-ZF-R1	phylum	simpson	0.524
D01-OF-R1	phylum	simpson	0.502
D03-OH-R1	phylum	simpson	0.554
NCO-B1-R2	phylum	simpson	0.542
D10-ZH-R3	phylum	simpson	0.456
D01-ZF-R2	phylum	simpson	0.406
PCO-B2-R1	phylum	simpson	0.419
